record_key,mouse_record,sex_group,version,annotator_a,annotator_b,n_frames_compared,accuracy,balanced_accuracy,macro_f1,cohen_kappa,mcc,ari,nmi
Female_likely/Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26,Female_likely,v1,annotator6,annotator7,19638,0.9413891434973012,0.9477498418611393,0.9457973478401324,0.9110729582138382,0.9132818993113029,0.8238404482578314,0.8093599758367318
Female_likely/Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26,Female_likely,v1,annotator6,annotator8,19638,0.9192891333129647,0.929710145814885,0.9260639240821931,0.8777776748118558,0.8810122381564133,0.7645942419695076,0.7625613434179176
Female_likely/Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26,Female_likely,v1,annotator7,annotator8,19638,0.9373154089011101,0.9435592526883599,0.9423742579984972,0.9048312723501684,0.9049914714864274,0.8118703568293791,0.7855550090197392
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator2,19307,0.9483089035065002,0.9302245090040859,0.9289064610030263,0.8896290149677425,0.8897046420392445,0.8471498613444741,0.7395867893047301
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator3,19307,0.9295592272232869,0.8794502992359265,0.90528171137435,0.8428152806693479,0.8452097074623406,0.7777024530037863,0.6723884962360226
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator4,19307,0.9343761330087533,0.9076167801803093,0.9087131488565482,0.8580060391219109,0.8582543432765082,0.8066536671509809,0.6846545204928073
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator5,19307,0.953436577407158,0.9215307766066622,0.9352198405798738,0.8978722816611235,0.8987149115039875,0.8595503919314835,0.76892455798273
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator6,19307,0.94375097115036,0.9297273836331391,0.9260525215687352,0.8810312798724661,0.8816658278884777,0.8301657940596611,0.7265526963500998
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator7,19307,0.9020562490288496,0.8119548478581052,0.8491864902160366,0.7776743553585879,0.7820743661601883,0.7253254974368797,0.5920836699002195
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator8,19307,0.8975501113585747,0.8206392421225811,0.8422307767258435,0.7692028695944239,0.7732379762680897,0.719247271038572,0.5773316133890379
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator3,19307,0.9465996788729476,0.8985823370329366,0.926133116160977,0.88153010398399,0.8848504799463386,0.8314099868174425,0.7425913028484626
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator4,19307,0.9633811570932822,0.9432272246474876,0.9457718628961599,0.9211832332429428,0.9218162110797344,0.8947398717081599,0.8024962561476033
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator5,19307,0.9504842803128399,0.9129201696220282,0.9272634482289316,0.8919907497110374,0.8933614453254501,0.8590469865251793,0.7602572053549028
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator6,19307,0.9614129590304035,0.9430163194740193,0.9405775340026383,0.918751423918829,0.9190365386732198,0.8964334610880063,0.7969791187540346
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator7,19307,0.9098772465944994,0.8190823572017806,0.8573930442955655,0.7966553094921506,0.8020727559520264,0.7530791909015341,0.6266579552311108
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator8,19307,0.8934065364893562,0.812724775667195,0.8340603168699049,0.7613588134784437,0.7663803155677478,0.7125882275728478,0.565855058454775
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator4,19307,0.9509504324856269,0.9535123714575198,0.9243745945310952,0.8894729393899643,0.8909509858846696,0.8507654015856158,0.7425239465829484
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator5,19307,0.9411612368570985,0.9324941169649591,0.9171606491382619,0.8653648998071,0.8658275881447417,0.8130467905369703,0.6999133723931279
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator6,19307,0.9396591909670068,0.9523332738750133,0.9167947058206654,0.8676075996698951,0.8728159048195158,0.8132430337364324,0.726956373639536
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator7,19307,0.9101362200238255,0.8415140334747674,0.8589701058663667,0.7861959198730816,0.7866533035078891,0.7357765448169012,0.5827883514846174
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator8,19307,0.8944942248925261,0.8331859286875977,0.8324037277842672,0.7509692216268593,0.7513760157138397,0.6942369979885767,0.5291556216630716
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator5,19307,0.9389858600507588,0.8951436784817487,0.9065600575014813,0.8649377374894613,0.8652142418968504,0.8304652443731342,0.7079515654262193
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator6,19307,0.9551458020407106,0.9385655121523788,0.9310490102097778,0.9044267188333415,0.906163672949593,0.8789004605812099,0.7822232965191277
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator7,19307,0.9062516185839333,0.807002290130269,0.840800691853838,0.7850343388526131,0.7882839174346852,0.7537638813290228,0.5983245630601268
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator8,19307,0.8909721862536903,0.8052248001712138,0.8260152124488327,0.7517758723951764,0.7542392185503629,0.7054777145218469,0.5437332186800746
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator5,annotator6,19307,0.9436991764644947,0.9412765969732985,0.9221719114994404,0.8784687646525215,0.8812359790128985,0.8336070557570933,0.7423653374431551
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator5,annotator7,19307,0.9191484953643756,0.842662739274291,0.8712471831625083,0.8115814174863644,0.8133326183526336,0.7671696962342873,0.6264604852517894
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator5,annotator8,19307,0.9104987828248822,0.848642665078287,0.8607592101652811,0.7930039322587799,0.7944050576380538,0.7462683550132653,0.5974050140471501
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator6,annotator7,19307,0.9068213601284508,0.8195369219066765,0.8591363131104289,0.7921601417940212,0.7996437762725873,0.7360294225711485,0.6194634156284468
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator6,annotator8,19307,0.8936655099186823,0.8232740819546894,0.8444510743911375,0.7647498706762252,0.7721253867862369,0.7021248649393098,0.5788573059954897
Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator7,annotator8,19307,0.9188377272491842,0.8788576981347922,0.8581052058740645,0.804620003726122,0.8052332988990305,0.767570766234083,0.5998963503674563
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator2,6641,0.9203433217888872,0.9307054851011288,0.9143163083685807,0.868443223585881,0.8691597456947314,0.7629961109381328,0.6885693195164855
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator3,6641,0.9001656377051649,0.8977854564596033,0.9025139065050659,0.8326722156518778,0.8398378345518285,0.6942090710032437,0.6611433163717303
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator4,6641,0.9010691160969734,0.9142668156796585,0.896882946517481,0.8366385989415951,0.8381162811401146,0.7073165454383634,0.6391226880928046
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator5,6641,0.9022737539527179,0.8842462667079314,0.6708389866050427,0.8364395895059707,0.8367285184783961,0.7168725154814766,0.6405734739909832
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator6,6641,0.9126637554585153,0.9211609556325872,0.9052278210672507,0.8559259701463954,0.8569422813253957,0.7427178495479748,0.6708978312951428
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator7,6641,0.8540882397229332,0.7582716956909605,0.7921073144429144,0.7477487171309644,0.7536092685651464,0.6212781010260607,0.5598280597878736
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator8,6641,0.8409878030417106,0.8050499955311428,0.8082372295828103,0.7333185077570745,0.7406758382521571,0.5758569057397924,0.49759851254749704
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator2,annotator3,6641,0.9069417256437283,0.8830610566358418,0.9012311564924912,0.8450139327940474,0.8503533417136248,0.7229235389270593,0.6737662837476338
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator2,annotator4,6641,0.9338954976660142,0.9276356310082269,0.927151380181872,0.891617373881451,0.8918620300288093,0.8064244233683213,0.7268153390536084
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator2,annotator5,6641,0.9210962204487276,0.8855142490553654,0.6793852379188094,0.8691784539054466,0.8701783816610318,0.7854512674159804,0.7121913122943546
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator2,annotator6,6641,0.9343472368619183,0.9283782182497785,0.9276290805591958,0.8927126357402054,0.8945127082066088,0.8076914797347317,0.7537991050076015
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator2,annotator7,6641,0.8324047583195302,0.7342440593504573,0.7631545593425404,0.7136267739832438,0.7214361344987029,0.5795494421799426,0.507384061623627
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator2,annotator8,6641,0.8433970787531998,0.792929817993277,0.8056483989445594,0.7389595527603963,0.744516854973107,0.5947638807703,0.49939141367454326
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator3,annotator4,6641,0.9012196958289415,0.9223114593238235,0.8948692804614907,0.8350133595181303,0.8385383995396176,0.7076406190137009,0.6443144444673323
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator3,annotator5,6641,0.8991115795813883,0.8868195605409444,0.6647889342642281,0.8297785196832753,0.8348916651619513,0.7111547917128123,0.6426458621251186
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator3,annotator6,6641,0.8765246197861768,0.9085498015018992,0.8771125067883281,0.7962770721902502,0.8082305153613112,0.637506972297918,0.6336313112586361
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator3,annotator7,6641,0.8462580936605932,0.7525219313908544,0.7814791467504151,0.7307632608642047,0.7372118332969115,0.5969801965210565,0.5075496924647672
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator3,annotator8,6641,0.8486673693720825,0.800268335643692,0.8013176178443171,0.7400853229202422,0.740125811725307,0.6055144410598452,0.47347260743921665
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator4,annotator5,6641,0.9107062189429302,0.8739732524459676,0.6702687203513089,0.8519120193112015,0.8533195412467669,0.758313984936578,0.6805363535735618
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator4,annotator6,6641,0.9192892636651107,0.9157864546017404,0.914413409306649,0.8682350244593809,0.8715127803472504,0.7609866046696129,0.7045287712060904
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator4,annotator7,6641,0.8150880891432013,0.7202071553441817,0.7491975979888124,0.6837907937370078,0.6912670310981825,0.5336108494719444,0.46426725976645383
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator4,annotator8,6641,0.8287908447522964,0.7818613934732438,0.7960605232116924,0.7137283166976299,0.7174275790774084,0.5535299078892024,0.4546859129036492
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator5,annotator6,6641,0.904381870200271,0.6881143214257701,0.6670183092565528,0.8418504076284099,0.8441998220782068,0.737867124673116,0.6899483790167293
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator5,annotator7,6641,0.8364704110826683,0.5630850537549343,0.5889548523587982,0.715384647258938,0.7191887450326109,0.5593147074156384,0.48087674252585894
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator5,annotator8,6641,0.8465592531245294,0.6199660450280067,0.6161578936861607,0.7408881241029968,0.7463380653371969,0.5857106763233176,0.5012913621401462
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator6,annotator7,6641,0.820207800030116,0.7284492781359114,0.7560710701090531,0.6941049491447588,0.7041713859642186,0.5448946933899105,0.50343006463375
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator6,annotator8,6641,0.8268333082367113,0.7899137512915998,0.7986086995579771,0.7142312653966716,0.7262859974714964,0.542358809070687,0.49232195337510704
Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator7,annotator8,6641,0.8557446167745821,0.8617491571644917,0.7800502440092364,0.7470456953446483,0.7541945166814761,0.6181769402864671,0.5110116257400872
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator1,annotator2,18497,0.9451262366870303,0.910412616913,0.859164688063508,0.8661819220591525,0.8665406497855693,0.8456818273648313,0.7041831340030131
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator1,annotator3,18497,0.9257176839487484,0.841047125249517,0.8425323620305047,0.807092795148871,0.8147614614537596,0.7641476513428342,0.6417722047716216
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator1,annotator4,18497,0.9304752121965724,0.8962441036946089,0.7532069667717995,0.8294011025441066,0.8301956955064529,0.8031037260634838,0.6568179604126722
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator1,annotator5,18497,0.9206357787749365,0.7659525824406332,0.8081106079305356,0.7969786817191686,0.8015827650531531,0.7801143152038944,0.6314835138006077
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator1,annotator6,18497,0.9256636211277505,0.7585289595379263,0.5500867381599688,0.8152362380142061,0.8175698556616098,0.8200768177803563,0.6544470330750992
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator1,annotator7,18497,0.9069038222414446,0.6025055381396993,0.6256049767148782,0.7541155597429585,0.7675683963774352,0.7002195340686451,0.581110726375198
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator1,annotator8,18497,0.8765205168405688,0.6954246862357504,0.7007830637785692,0.6603029816299393,0.6809642763822336,0.646208440453163,0.5089388586581476
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator2,annotator3,18497,0.9359355571173704,0.8297028230448884,0.8762885081211607,0.8303820622873701,0.8357649289469827,0.7899577540101713,0.66605799340976
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator2,annotator4,18497,0.9348002378764124,0.8595188631272858,0.7716812733065411,0.8372552181874273,0.837413787861814,0.8308156260210452,0.6702512245575817
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator2,annotator5,18497,0.9287992647456345,0.748305037589752,0.8097717793159762,0.8143978987146141,0.817048191565678,0.8104127371661756,0.6505380723205678
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator2,annotator6,18497,0.9257176839487484,0.758361046262982,0.5664772072529465,0.8120098548583367,0.8129415670594833,0.8121071142517461,0.6423289074912945
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator2,annotator7,18497,0.9036600529815646,0.6045795699481109,0.616423566023382,0.7405443104072862,0.7513867323095661,0.6986918611418275,0.5595416687843225
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator2,annotator8,18497,0.8907390387630426,0.7106945187642275,0.7554510858003847,0.6927400531097648,0.7103923166778997,0.6701882130803949,0.5455542490404095
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator3,annotator4,18497,0.9190138941449965,0.9013980136348235,0.7457860139072496,0.7837757436133443,0.7875558864392903,0.7636296798724507,0.597645752095012
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator3,annotator5,18497,0.9282045737146565,0.8005378852045535,0.8304500747547607,0.798395435867364,0.7990317862500071,0.7842811468579048,0.6011271119650027
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator3,annotator6,18497,0.9237714223928205,0.8226198184021385,0.5694070868568584,0.7933858357591692,0.7969480246321785,0.7716840234741802,0.6150182691618017
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator3,annotator7,18497,0.9158241877061145,0.6259657293327567,0.6234399352590336,0.7534753336397333,0.7554494287579413,0.7102622778529188,0.5455694086275115
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator3,annotator8,18497,0.9003081580796886,0.7616259473189516,0.7724369656792722,0.6929841504117231,0.6973184722261732,0.6720724354896807,0.4860022076509945
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator4,annotator5,18497,0.9289073903876304,0.6778478598817618,0.72225938508284,0.8132395194618055,0.8150606706251349,0.8182751807845963,0.6607325691962436
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator4,annotator6,18497,0.9189598313239985,0.8228965911223546,0.6534214347849568,0.7934575674719608,0.7941178944811151,0.7918375584428922,0.6110414818961509
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator4,annotator7,18497,0.9013353516786506,0.6029173039054816,0.6115165907326927,0.7318184874634273,0.7406754176733048,0.7012261210827853,0.5416393205440174
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator4,annotator8,18497,0.8828999297183328,0.6201620575629015,0.6919181690824531,0.6673436312758928,0.6820281100040392,0.662926133455885,0.5030654338434181
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator5,annotator6,18497,0.9240957993188085,0.8164128491282028,0.5420978485397524,0.7975069620902804,0.7987788536577626,0.825940428316389,0.6428480564035766
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator5,annotator7,18497,0.9062550683894686,0.6079592426729887,0.6028875552268813,0.7314902602907483,0.7359600709514038,0.710106180750548,0.5263707842743826
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator5,annotator8,18497,0.9148510569281505,0.8200921171657256,0.7788290931059327,0.7438000032134076,0.7518200304031738,0.7245399708024327,0.5580728077332034
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator6,annotator7,18497,0.8854949451262367,0.48192037504764007,0.4679149432342419,0.684521652690496,0.6936469522536166,0.6641422441311625,0.5004864575678116
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator6,annotator8,18497,0.8817105476563767,0.48968530830985946,0.5287818030502456,0.6582839295173595,0.6714129035485678,0.6591334935861273,0.483860462477663
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v1,annotator7,annotator8,18497,0.9413959020381684,0.8289588592357626,0.6393661797464304,0.8145381325435882,0.8179037167099604,0.8293517316352996,0.6582140277357593
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator1,annotator2,18497,0.9398821430502243,0.9217816294701174,0.8896769755382782,0.850216719244717,0.8526882095087077,0.8338378152473807,0.705665043178021
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator1,annotator3,18497,0.9457209277180083,0.8268355443885947,0.8761630700593988,0.8504036968121201,0.8536241799153953,0.813254503579401,0.6878726191211912
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator1,annotator4,18497,0.9423149699951343,0.8603394287177556,0.8553445399309625,0.8414297832295382,0.8447669612001169,0.8209772911532445,0.6816297648376087
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator1,annotator5,18497,0.9427474725631183,0.8504739031413244,0.8885644584056638,0.8443309477425908,0.845900104738327,0.8359523189963054,0.6860146732332417
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator1,annotator6,18497,0.9360436827593663,0.9010454929869601,0.873381952000466,0.8435435157851304,0.8485171799304876,0.8085706584290521,0.7044441004029509
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator1,annotator7,18497,0.9147429312861545,0.6188982155735954,0.6229150405240663,0.7637539651299388,0.7708538619726186,0.7350225445580263,0.5883971868251655
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator1,annotator8,18497,0.9129588581932205,0.7779626856672421,0.8077610247129487,0.7591811812278387,0.7621518762700554,0.7566376372466317,0.5740693907901211
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator2,annotator3,18497,0.9304211493755744,0.7732483432213881,0.8409664912193489,0.8182961291954721,0.8280774732805408,0.7703689775641799,0.6651442530273897
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator2,annotator4,18497,0.9321511596475104,0.8068647276493659,0.8292933890028875,0.8231870451826313,0.8327637260159387,0.7768103185982849,0.6726993253101411
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator2,annotator5,18497,0.9114450992052765,0.7854126127518128,0.8390934632988478,0.7717095911017536,0.7789511259657479,0.7642760618260224,0.6153340734171374
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator2,annotator6,18497,0.9408552738281883,0.8505022527990387,0.8478670540445572,0.8613311585677275,0.8635509212909428,0.8434928264019548,0.7143129483900974
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator2,annotator7,18497,0.9036059901605665,0.5951947556160653,0.6216337867736852,0.746623158266871,0.75884779870345,0.6849576365764195,0.5729109662916494
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator2,annotator8,18497,0.8857652592312267,0.707848451359499,0.752344318296335,0.7008344299911284,0.7100375859117081,0.690723021975048,0.5392049314072255
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator3,annotator4,18497,0.9424230956371303,0.9153052356720035,0.8461021624617533,0.8319577839175537,0.8320236569760092,0.7965284551568961,0.6449169751762426
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator3,annotator5,18497,0.9312861545115424,0.8650799421178927,0.8440585299225909,0.8022465960579761,0.8030990184591813,0.7838655170140483,0.6121396032934081
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator3,annotator6,18497,0.9143104287181705,0.9493098503049976,0.8506011255343653,0.7811859297343532,0.796154478228368,0.72006874813807,0.6283133767635412
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator3,annotator7,18497,0.9125263556252365,0.6262599998843071,0.6176596847047876,0.7419555812257494,0.7439440931190664,0.6932187440333278,0.5431870695547001
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator3,annotator8,18497,0.9092825863653565,0.8456419380250744,0.8190695068254445,0.7335976005458585,0.7338364821224354,0.7103354720481876,0.5342023394861772
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator5,18497,0.9422609071741364,0.8005761040996336,0.8234086390941522,0.8343149960173124,0.8356131233383589,0.8476243500291111,0.6795756656805078
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator6,18497,0.9152835594961345,0.9012721300310107,0.8672340997481056,0.7842767687295319,0.7996093455317118,0.7292949442864118,0.6423469306412043
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator7,18497,0.9249608044547765,0.6415394424825286,0.6389753799353602,0.7790073607270296,0.7805111081977687,0.7343413871230232,0.5877142928832196
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator8,18497,0.9080932043034006,0.7614060012125954,0.7900490325627516,0.7308626886085527,0.7313847453342788,0.7275099218159699,0.5321674351145445
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator5,annotator6,18497,0.9090663350813646,0.8876626053055505,0.8195920314512181,0.7700330404290673,0.7802661933817312,0.7412932304409388,0.6179516980594643
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator5,annotator7,18497,0.9067956965994486,0.6141168942161137,0.5965125031728115,0.7303975475268298,0.735419346017062,0.7243067492726258,0.5380185635983205
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator5,annotator8,18497,0.9195545223549765,0.8132284555031197,0.8089325459305607,0.7674347474010559,0.7678406654758821,0.7476171284661636,0.5595290256250727
Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator6,annotator7,18497,0.8786830296804887,0.5900087457022992,0.5930702493190987,0.6897157503796785,0.7094876908513972,0.6364238735662452,0.5319451351171405
